order_day_index,ship_delay_days,Ship Mode,Segment,State,Sub-Category,Sales,Quantity,Discount,Profit,Order Date
779,5,Standard Class,Corporate,New York,Storage,296.37,3,0.0,80.0199,2016-02-21
779,5,Standard Class,Corporate,New York,Phones,39.98,2,0.0,1.999,2016-02-21
961,6,Standard Class,Home Office,North Carolina,Labels,9.216,4,0.2,3.3408,2016-08-21
961,6,Standard Class,Home Office,North Carolina,Supplies,28.048,2,0.2,3.506,2016-08-21
850,6,Standard Class,Consumer,North Carolina,Chairs,187.056,9,0.2,11.691,2016-05-02
700,5,Standard Class,Consumer,California,Art,16.9,5,0.0,6.253,2015-12-04
700,5,Standard Class,Consumer,California,Furnishings,25.08,6,0.0,9.0288,2015-12-04
379,5,Standard Class,Corporate,Massachusetts,Art,6.68,2,0.0,2.004,2015-01-17
3,2,Second Class,Consumer,California,Paper,19.44,3,0.0,9.3312,2014-01-06
426,4,Standard Class,Consumer,Texas,Phones,31.92,2,0.2,2.394,2015-03-05
1087,3,Second Class,Consumer,New York,Binders,33.568,2,0.2,11.7488,2016-12-25
975,4,Standard Class,Consumer,New York,Furnishings,63.94,1,0.0,24.9366,2016-09-04
975,4,Standard Class,Consumer,New York,Binders,60.6,5,0.2,20.4525,2016-09-04
975,4,Standard Class,Consumer,New York,Supplies,22.72,4,0.0,6.5888,2016-09-04
235,6,Standard Class,Consumer,Delaware,Furnishings,10.68,4,0.0,4.0584,2014-08-26
235,6,Standard Class,Consumer,Delaware,Paper,17.34,3,0.0,8.4966,2014-08-26
235,6,Standard Class,Consumer,Delaware,Paper,3.38,1,0.0,1.5548,2014-08-26
503,4,Standard Class,Corporate,Washington,Binders,26.976,4,0.2,8.7672,2015-05-21
675,5,Second Class,Consumer,New York,Storage,244.55,5,0.0,4.891,2015-11-09
675,5,Second Class,Consumer,New York,Envelopes,12.24,6,0.0,5.7528,2015-11-09
675,5,Second Class,Consumer,New York,Accessories,13.98,2,0.0,6.0114,2015-11-09
675,5,Second Class,Consumer,New York,Accessories,899.95,5,0.0,53.997,2015-11-09
322,6,Standard Class,Corporate,Texas,Envelopes,1.632,1,0.2,0.5508,2014-11-21
322,6,Standard Class,Corporate,Texas,Phones,267.96,5,0.2,16.7475,2014-11-21
646,2,Second Class,Consumer,New York,Accessories,31.95,1,0.0,2.2365,2015-10-11
366,6,Standard Class,Corporate,Minnesota,Binders,32.34,3,0.0,15.5232,2015-01-04
366,6,Standard Class,Corporate,Minnesota,Paper,39.9,5,0.0,19.95,2015-01-04
977,6,Standard Class,Corporate,Texas,Paper,41.92,4,0.2,15.196,2016-09-06
977,6,Standard Class,Corporate,Texas,Phones,329.584,2,0.2,37.0782,2016-09-06
974,3,First Class,Corporate,Louisiana,Binders,87.28,8,0.0,41.0216,2016-09-03
130,6,Standard Class,Corporate,California,Chairs,279.456,6,0.2,20.9592,2014-05-13
130,6,Standard Class,Corporate,California,Paper,8.0,2,0.0,3.84,2014-05-13
1000,4,Standard Class,Consumer,California,Binders,27.24,5,0.2,9.534,2016-09-29
214,6,Standard Class,Consumer,California,Accessories,16.36,1,0.0,1.636,2014-08-05
214,6,Standard Class,Consumer,California,Storage,15.78,2,0.0,0.6312,2014-08-05
214,6,Standard Class,Consumer,California,Art,45.98,2,0.0,12.8744,2014-08-05
1091,4,Standard Class,Consumer,Kansas,Furnishings,70.56,6,0.0,23.9904,2016-12-29
1091,4,Standard Class,Consumer,Kansas,Appliances,81.96,2,0.0,22.9488,2016-12-29
15,3,Second Class,Corporate,Oregon,Appliances,64.864,4,0.2,6.4864,2014-01-18
1052,4,Standard Class,Consumer,Texas,Phones,151.192,1,0.2,13.2293,2016-11-20
659,6,Standard Class,Corporate,Texas,Paper,15.552,3,0.2,5.4432,2015-10-24
659,6,Standard Class,Corporate,Texas,Tables,347.361,7,0.3,-69.4722,2015-10-24
659,6,Standard Class,Corporate,Texas,Paper,10.368,2,0.2,3.6288,2015-10-24
336,2,First Class,Corporate,Pennsylvania,Envelopes,348.488,7,0.2,117.6147,2014-12-05
336,2,First Class,Corporate,Pennsylvania,Storage,172.736,4,0.2,-30.2288,2014-12-05
954,4,Standard Class,Consumer,California,Paper,15.54,3,0.0,7.6146,2016-08-14
954,4,Standard Class,Consumer,California,Machines,105.552,6,0.2,35.6238,2016-08-14
976,2,Second Class,Corporate,Texas,Paper,25.92,5,0.2,9.072,2016-09-05
976,2,Second Class,Corporate,Texas,Fasteners,15.808,8,0.2,5.3352,2016-09-05
976,2,Second Class,Corporate,Texas,Paper,10.368,2,0.2,3.7584,2016-09-05
320,6,Standard Class,Corporate,Delaware,Labels,22.5,6,0.0,10.8,2014-11-19
320,6,Standard Class,Corporate,Delaware,Labels,9.96,2,0.0,4.5816,2014-11-19
320,6,Standard Class,Corporate,Delaware,Binders,213.08,7,0.0,102.2784,2014-11-19
320,6,Standard Class,Corporate,Delaware,Bookcases,1025.88,6,0.0,235.9524,2014-11-19
319,3,Second Class,Corporate,Utah,Paper,21.98,7,0.0,9.891,2014-11-18
995,0,Same Day,Corporate,California,Furnishings,63.2,5,0.0,23.384,2016-09-24
1052,7,Standard Class,Corporate,California,Appliances,39.0,12,0.0,11.31,2016-11-20
998,5,Standard Class,Corporate,Ohio,Binders,2.907,3,0.7,-2.0349,2016-09-27
827,5,Standard Class,Consumer,California,Bookcases,556.665,5,0.15,6.549,2016-04-09
780,4,Standard Class,Consumer,California,Phones,445.96,5,0.2,55.745,2016-02-22
780,4,Standard Class,Consumer,California,Accessories,36.24,1,0.0,15.2208,2016-02-22
780,4,Standard Class,Consumer,California,Fasteners,10.65,3,0.0,5.0055,2016-02-22
982,3,First Class,Consumer,Kansas,Phones,224.75,5,0.0,62.93,2016-09-11
276,2,Second Class,Corporate,Nebraska,Binders,15.36,2,0.0,7.68,2014-10-06
658,3,First Class,Consumer,Texas,Paper,36.288,7,0.2,12.7008,2015-10-23
658,3,First Class,Consumer,Texas,Phones,150.384,2,0.2,15.0384,2015-10-23
818,2,Second Class,Consumer,Pennsylvania,Phones,280.782,3,0.4,-60.8361,2016-03-31
818,2,Second Class,Consumer,Pennsylvania,Accessories,31.984,2,0.2,1.1994,2016-03-31
1091,4,Standard Class,Consumer,California,Binders,11.232,3,0.2,3.9312,2016-12-29
1065,3,First Class,Consumer,California,Accessories,1649.95,5,0.0,659.98,2016-12-03
1065,3,First Class,Consumer,California,Furnishings,111.9,6,0.0,51.474,2016-12-03
893,0,Same Day,Home Office,California,Bookcases,599.165,5,0.15,35.245,2016-06-14
973,2,First Class,Home Office,California,Storage,46.53,3,0.0,12.0978,2016-09-02
245,2,First Class,Consumer,Florida,Furnishings,31.984,2,0.2,1.999,2014-09-05
654,5,Standard Class,Home Office,California,Appliances,1640.7,5,0.0,459.396,2015-10-19
654,5,Standard Class,Home Office,California,Accessories,270.0,3,0.0,97.2,2015-10-19
183,3,First Class,Corporate,Florida,Furnishings,19.52,2,0.2,5.368,2014-07-05
183,3,First Class,Corporate,Florida,Binders,9.81,5,0.7,-6.867,2014-07-05
183,3,First Class,Corporate,Florida,Furnishings,213.216,3,0.2,15.9912,2014-07-05
822,5,Standard Class,Consumer,New York,Binders,588.784,2,0.2,183.995,2016-04-04
469,6,Standard Class,Consumer,New York,Accessories,99.6,1,0.0,36.852,2015-04-17
469,6,Standard Class,Consumer,New York,Binders,62.296,13,0.2,21.0249,2015-04-17
469,6,Standard Class,Consumer,New York,Art,10.71,3,0.0,2.7846,2015-04-17
934,4,Standard Class,Home Office,Texas,Envelopes,20.936,1,0.2,7.0659,2016-07-25
966,5,Standard Class,Corporate,New York,Phones,33.0,6,0.0,8.25,2016-08-26
966,5,Standard Class,Corporate,New York,Accessories,249.95,5,0.0,87.4825,2016-08-26
252,7,Standard Class,Home Office,Kansas,Supplies,357.93,3,0.0,7.1586,2014-09-12
252,7,Standard Class,Home Office,Kansas,Accessories,57.4,5,0.0,10.906,2014-09-12
252,7,Standard Class,Home Office,Kansas,Binders,331.96,2,0.0,149.382,2014-09-12
252,7,Standard Class,Home Office,Kansas,Furnishings,40.56,2,0.0,12.9792,2014-09-12
931,7,Standard Class,Home Office,Nevada,Supplies,86.2,5,0.0,24.998,2016-07-22
77,4,Standard Class,Corporate,North Carolina,Storage,16.272,1,0.2,-3.8646,2014-03-21
16,1,First Class,Consumer,Arizona,Binders,32.34,10,0.7,-23.716,2014-01-19
16,1,First Class,Consumer,Arizona,Paper,56.064,4,0.2,19.6224,2014-01-19
16,1,First Class,Consumer,Arizona,Envelopes,108.72,5,0.2,36.693,2014-01-19
16,1,First Class,Consumer,Arizona,Bookcases,181.47,5,0.7,-320.597,2014-01-19
42,5,Second Class,Consumer,Texas,Paper,16.176,3,0.2,6.066,2014-02-14
888,5,Standard Class,Consumer,California,Chairs,122.352,3,0.2,13.7646,2016-06-09
266,1,First Class,Home Office,California,Chairs,585.552,3,0.2,73.194,2014-09-26
266,1,First Class,Home Office,California,Paper,19.44,3,0.0,9.3312,2014-09-26
878,5,Standard Class,Consumer,Ohio,Appliances,123.92,5,0.2,9.294,2016-05-30
1052,4,Standard Class,Consumer,Delaware,Binders,128.4,3,0.0,62.916,2016-11-20
87,4,Standard Class,Corporate,Florida,Binders,1.869,1,0.7,-1.3083,2014-03-31
343,5,Standard Class,Consumer,Florida,Envelopes,23.472,3,0.2,7.6284,2014-12-12
659,5,Standard Class,Home Office,Texas,Binders,3.592,4,0.8,-6.286,2015-10-24
329,0,Same Day,Home Office,California,Supplies,7.36,2,0.0,0.1472,2014-11-28
329,0,Same Day,Home Office,California,Labels,41.4,4,0.0,19.872,2014-11-28
329,0,Same Day,Home Office,California,Bookcases,411.332,4,0.15,-4.8392,2014-11-28
609,4,Standard Class,Corporate,Pennsylvania,Binders,7.656,4,0.7,-6.1248,2015-09-04
1009,0,Same Day,Consumer,California,Paper,61.96,2,0.0,27.882,2016-10-08
826,6,Standard Class,Consumer,Georgia,Envelopes,17.92,4,0.0,8.6016,2016-04-08
643,4,Standard Class,Consumer,California,Furnishings,145.9,5,0.0,62.737,2015-10-08
52,6,Standard Class,Consumer,Oregon,Paper,32.896,4,0.2,11.1024,2014-02-24
52,6,Standard Class,Consumer,Oregon,Paper,22.776,3,0.2,7.6869,2014-02-24
512,2,First Class,Consumer,New York,Phones,239.97,3,0.0,2.3997,2015-05-30
512,2,First Class,Consumer,New York,Appliances,160.32,2,0.0,44.8896,2015-05-30
512,2,First Class,Consumer,New York,Phones,128.85,3,0.0,3.8655,2015-05-30
1050,3,Second Class,Corporate,Alabama,Accessories,1319.96,4,0.0,527.984,2016-11-18
884,2,First Class,Consumer,California,Binders,21.552,6,0.2,7.0044,2016-06-05
884,2,First Class,Consumer,California,Appliances,58.24,4,0.0,15.7248,2016-06-05
1072,2,First Class,Home Office,California,Paper,80.28,12,0.0,36.9288,2016-12-10
490,2,First Class,Home Office,New York,Paper,37.94,2,0.0,18.2112,2015-05-08
452,4,Standard Class,Corporate,Florida,Phones,79.96,5,0.2,27.986,2015-03-31
885,1,First Class,Consumer,Arkansas,Accessories,179.94,6,0.0,75.5748,2016-06-06
885,1,First Class,Consumer,Arkansas,Accessories,26.85,3,0.0,5.1015,2016-06-06
885,1,First Class,Consumer,Arkansas,Accessories,323.37,3,0.0,129.348,2016-06-06
885,1,First Class,Consumer,Arkansas,Paper,59.94,3,0.0,28.1718,2016-06-06
885,1,First Class,Consumer,Arkansas,Binders,64.14,3,0.0,30.7872,2016-06-06
885,1,First Class,Consumer,Arkansas,Binders,11.67,3,0.0,5.6016,2016-06-06
885,1,First Class,Consumer,Arkansas,Paper,12.96,2,0.0,6.2208,2016-06-06
465,7,Standard Class,Consumer,Nebraska,Binders,17.43,3,0.0,8.0178,2015-04-13
1081,6,Standard Class,Corporate,Arizona,Tables,455.97,6,0.5,-218.8656,2016-12-19
1081,6,Standard Class,Corporate,Arizona,Binders,10.44,6,0.7,-7.656,2016-12-19
1081,6,Standard Class,Corporate,Arizona,Binders,5.214,2,0.7,-4.1712,2016-12-19
329,3,First Class,Consumer,California,Appliances,43.68,3,0.0,11.7936,2014-11-28
329,3,First Class,Consumer,California,Accessories,139.93,7,0.0,34.9825,2014-11-28
313,4,Standard Class,Corporate,Texas,Art,2.672,1,0.2,0.334,2014-11-12
313,4,Standard Class,Corporate,Texas,Supplies,16.656,6,0.2,-3.123,2014-11-12
313,4,Standard Class,Corporate,Texas,Accessories,79.512,3,0.2,20.8719,2014-11-12
313,4,Standard Class,Corporate,Texas,Paper,36.288,7,0.2,12.7008,2014-11-12
313,4,Standard Class,Corporate,Texas,Bookcases,67.9932,1,0.32,-12.9987,2014-11-12
710,4,Standard Class,Corporate,Mississippi,Furnishings,6.16,2,0.0,1.9712,2015-12-14
710,4,Standard Class,Corporate,Mississippi,Art,56.3,2,0.0,15.764,2015-12-14
702,4,Standard Class,Consumer,Nevada,Paper,6.48,1,0.0,3.1104,2015-12-06
702,4,Standard Class,Consumer,Nevada,Storage,1325.85,5,0.0,238.653,2015-12-06
702,4,Standard Class,Consumer,Nevada,Labels,14.94,3,0.0,6.8724,2015-12-06
336,4,Standard Class,Corporate,Ohio,Paper,98.376,3,0.2,35.6613,2014-12-05
336,4,Standard Class,Corporate,Ohio,Binders,29.94,4,0.7,-23.952,2014-12-05
336,4,Standard Class,Corporate,Ohio,Paper,17.472,3,0.2,5.6784,2014-12-05
336,4,Standard Class,Corporate,Ohio,Phones,36.738,1,0.4,-9.1845,2014-12-05
336,4,Standard Class,Corporate,Ohio,Phones,179.94,2,0.4,-44.985,2014-12-05
1074,4,Standard Class,Consumer,California,Furnishings,383.64,6,0.0,122.7648,2016-12-12
1074,4,Standard Class,Consumer,California,Appliances,56.52,3,0.0,15.8256,2016-12-12
857,4,Standard Class,Home Office,New York,Art,8.0,5,0.0,3.44,2016-05-09
346,4,Second Class,Consumer,California,Furnishings,6.16,2,0.0,1.9712,2014-12-15
440,1,First Class,Consumer,California,Fasteners,10.9,5,0.0,3.597,2015-03-19
197,5,Standard Class,Home Office,Montana,Binders,6.096,2,0.2,2.2098,2014-07-19
1070,3,Second Class,Consumer,California,Storage,34.05,3,0.0,9.534,2016-12-08
1070,3,Second Class,Consumer,California,Storage,352.38,2,0.0,81.0474,2016-12-08
283,5,Second Class,Corporate,New Jersey,Chairs,245.98,2,0.0,27.0578,2014-10-13
283,5,Second Class,Corporate,New Jersey,Binders,18.94,1,0.0,9.47,2014-10-13
630,4,Standard Class,Consumer,New Hampshire,Binders,68.62,2,0.0,32.2514,2015-09-25
273,0,Same Day,Consumer,Ohio,Art,55.984,2,0.2,4.1988,2014-10-03
273,0,Same Day,Consumer,Ohio,Envelopes,14.48,5,0.2,4.887,2014-10-03
273,0,Same Day,Consumer,Ohio,Accessories,142.488,3,0.2,-3.5622,2014-10-03
967,2,Second Class,Corporate,Texas,Storage,14.16,1,0.2,1.062,2016-08-27
967,2,Second Class,Corporate,Texas,Paper,79.92,5,0.2,27.972,2016-08-27
699,4,Standard Class,Corporate,New York,Binders,590.352,6,0.2,206.6232,2015-12-03
991,5,Standard Class,Corporate,North Carolina,Furnishings,17.088,2,0.2,1.068,2016-09-20
991,5,Standard Class,Corporate,North Carolina,Chairs,98.392,1,0.2,-11.0691,2016-09-20
702,5,Standard Class,Consumer,California,Appliances,7.78,2,0.0,2.0228,2015-12-06
640,2,First Class,Consumer,Ohio,Accessories,53.04,3,0.2,-4.641,2015-10-05
760,5,Standard Class,Consumer,New York,Storage,117.96,2,0.0,5.898,2016-02-02
963,4,Standard Class,Corporate,New York,Art,21.3,5,0.0,8.733,2016-08-23
963,4,Standard Class,Corporate,New York,Appliances,1040.8,5,0.0,281.016,2016-08-23
963,4,Standard Class,Corporate,New York,Art,29.34,6,0.0,7.9218,2016-08-23
623,3,First Class,Consumer,California,Storage,443.92,4,0.0,8.8784,2015-09-18
996,5,Standard Class,Corporate,Wisconsin,Accessories,499.95,5,0.0,174.9825,2016-09-25
996,5,Standard Class,Corporate,Wisconsin,Art,3.04,1,0.0,1.0336,2016-09-25
996,5,Standard Class,Corporate,Wisconsin,Chairs,201.96,2,0.0,50.49,2016-09-25
996,5,Standard Class,Corporate,Wisconsin,Furnishings,68.64,11,0.0,17.16,2016-09-25
1025,4,Second Class,Corporate,California,Accessories,100.0,4,0.0,21.0,2016-10-24
1025,4,Second Class,Corporate,California,Accessories,359.98,2,0.0,21.5988,2016-10-24
269,2,Second Class,Home Office,Washington,Furnishings,6.16,2,0.0,2.9568,2014-09-29
269,2,Second Class,Home Office,Washington,Tables,2348.82,9,0.0,399.2994,2014-09-29
961,2,Second Class,Home Office,Pennsylvania,Tables,815.292,9,0.4,-339.705,2016-08-21
39,4,Standard Class,Consumer,Virginia,Accessories,234.45,3,0.0,103.158,2014-02-11
39,4,Standard Class,Consumer,Virginia,Tables,1256.22,6,0.0,75.3732,2014-02-11
39,4,Standard Class,Consumer,Virginia,Binders,17.46,2,0.0,8.2062,2014-02-11
994,5,Second Class,Home Office,New York,Binders,10.528,7,0.2,3.6848,2016-09-23
701,1,First Class,Home Office,Michigan,Binders,152.8,5,0.0,76.4,2015-12-05
352,6,Standard Class,Consumer,California,Chairs,1325.76,6,0.2,149.148,2014-12-21
352,6,Standard Class,Consumer,California,Chairs,572.16,3,0.2,35.76,2014-12-21
263,5,Standard Class,Home Office,Ohio,Paper,28.8,9,0.2,10.08,2014-09-23
819,4,Second Class,Home Office,Georgia,Furnishings,7.04,4,0.0,3.0976,2016-04-01
497,5,Second Class,Corporate,Georgia,Envelopes,17.94,3,0.0,8.7906,2015-05-15
366,5,Standard Class,Corporate,Virginia,Furnishings,192.22,14,0.0,69.1992,2015-01-04
305,7,Standard Class,Corporate,California,Art,2.94,1,0.0,0.7938,2014-11-04
1080,3,First Class,Home Office,Oregon,Binders,45.24,4,0.7,-30.16,2016-12-18
1080,3,First Class,Home Office,Oregon,Art,18.688,4,0.2,2.336,2016-12-18
1080,3,First Class,Home Office,Oregon,Paper,11.648,2,0.2,3.7856,2016-12-18
1080,3,First Class,Home Office,Oregon,Accessories,112.776,3,0.2,-8.4582,2016-12-18
1080,3,First Class,Home Office,Oregon,Tables,377.45,5,0.5,-264.215,2016-12-18
1080,3,First Class,Home Office,Oregon,Labels,15.936,4,0.2,5.1792,2016-12-18
1080,3,First Class,Home Office,Oregon,Phones,28.68,3,0.2,-7.17,2016-12-18
995,7,Standard Class,Home Office,Colorado,Furnishings,21.44,2,0.2,7.504,2016-09-24
995,7,Standard Class,Home Office,Colorado,Storage,511.056,9,0.2,-95.823,2016-09-24
930,0,Same Day,Corporate,Ohio,Art,18.656,2,0.2,1.3992,2016-07-21
930,0,Same Day,Corporate,Ohio,Binders,11.088,7,0.7,-8.1312,2016-07-21
930,0,Same Day,Corporate,Ohio,Storage,66.688,1,0.2,4.168,2016-07-21
930,0,Same Day,Corporate,Ohio,Storage,99.488,2,0.2,8.7052,2016-07-21
890,4,Standard Class,Consumer,Washington,Labels,14.62,2,0.0,6.8714,2016-06-11
890,4,Standard Class,Consumer,Washington,Binders,53.984,14,0.2,17.5448,2016-06-11
890,4,Standard Class,Consumer,Washington,Accessories,389.97,3,0.0,132.5898,2016-06-11
522,2,Second Class,Consumer,Idaho,Furnishings,355.36,4,0.0,92.3936,2015-06-09
522,2,Second Class,Consumer,Idaho,Phones,140.376,3,0.2,8.7735,2015-06-09
749,5,Standard Class,Consumer,Washington,Paper,12.96,2,0.0,6.2208,2016-01-22
145,5,Standard Class,Corporate,Washington,Phones,57.408,6,0.2,5.7408,2014-05-28
145,5,Standard Class,Corporate,Washington,Accessories,27.6,4,0.0,2.208,2014-05-28
360,7,Standard Class,Consumer,Illinois,Furnishings,38.976,3,0.6,-50.6688,2014-12-29
937,6,Standard Class,Home Office,Michigan,Fasteners,20.44,7,0.0,9.198,2016-07-28
937,6,Standard Class,Home Office,Michigan,Paper,109.92,2,0.0,53.8608,2016-07-28
995,6,Standard Class,Consumer,Oklahoma,Binders,6.38,1,0.0,2.9348,2016-09-24
995,6,Standard Class,Consumer,Oklahoma,Paper,6.48,1,0.0,3.1104,2016-09-24
89,6,Standard Class,Consumer,Georgia,Paper,15.84,3,0.0,7.128,2014-04-02
89,6,Standard Class,Consumer,Georgia,Phones,1049.93,7,0.0,293.9804,2014-04-02
89,6,Standard Class,Consumer,Georgia,Appliances,154.9,5,0.0,40.274,2014-04-02
671,0,Same Day,Consumer,Washington,Binders,98.352,3,0.2,35.6526,2015-11-05
206,0,Same Day,Consumer,Florida,Fasteners,14.32,5,0.2,5.191,2014-07-28
206,0,Same Day,Consumer,Florida,Furnishings,129.888,6,0.2,12.9888,2014-07-28
206,0,Same Day,Consumer,Florida,Envelopes,48.944,7,0.2,16.5186,2014-07-28
722,5,Standard Class,Home Office,Texas,Chairs,275.058,3,0.3,-90.3762,2015-12-26
706,6,Standard Class,Corporate,Maryland,Art,27.36,9,0.0,9.3024,2015-12-10
706,6,Standard Class,Corporate,Maryland,Paper,44.75,5,0.0,20.585,2015-12-10
706,6,Standard Class,Corporate,Maryland,Phones,134.99,1,0.0,36.4473,2015-12-10
706,6,Standard Class,Corporate,Maryland,Paper,26.4,5,0.0,12.672,2015-12-10
706,6,Standard Class,Corporate,Maryland,Chairs,542.94,3,0.0,141.1644,2015-12-10
853,2,Second Class,Consumer,California,Tables,71.088,2,0.2,-1.7772,2016-05-05
1037,0,Same Day,Consumer,Texas,Labels,11.84,1,0.2,4.44,2016-11-05
1056,2,First Class,Home Office,Ohio,Envelopes,40.752,3,0.2,15.282,2016-11-24
1056,2,First Class,Home Office,Ohio,Accessories,139.96,5,0.2,-22.7435,2016-11-24
345,7,Standard Class,Consumer,Ohio,Art,2.624,1,0.2,0.2952,2014-12-14
345,7,Standard Class,Consumer,Ohio,Tables,136.53,1,0.4,-52.3365,2014-12-14
345,7,Standard Class,Consumer,Ohio,Accessories,263.96,1,0.2,42.8935,2014-12-14
304,5,Standard Class,Consumer,Connecticut,Supplies,11.64,3,0.0,3.3756,2014-11-03
490,7,Standard Class,Consumer,New York,Furnishings,79.44,3,0.0,30.1872,2015-05-08
490,7,Standard Class,Consumer,New York,Supplies,357.93,3,0.0,7.1586,2015-05-08
490,7,Standard Class,Consumer,New York,Chairs,127.764,2,0.1,21.294,2015-05-08
490,7,Standard Class,Consumer,New York,Copiers,2799.944,7,0.2,1014.9797,2015-05-08
490,7,Standard Class,Consumer,New York,Paper,19.44,3,0.0,9.3312,2015-05-08
57,4,Standard Class,Home Office,New York,Phones,5.94,3,0.0,1.6038,2014-03-01
644,3,Second Class,Corporate,Michigan,Accessories,619.95,5,0.0,111.591,2015-10-09
644,3,Second Class,Corporate,Michigan,Phones,29.16,3,0.0,8.4564,2015-10-09
644,3,Second Class,Corporate,Michigan,Envelopes,57.96,7,0.0,27.2412,2015-10-09
644,3,Second Class,Corporate,Michigan,Appliances,29.403,3,0.1,5.2272,2015-10-09
680,3,First Class,Corporate,Oregon,Fasteners,8.72,5,0.2,2.289,2015-11-14
680,3,First Class,Corporate,Oregon,Accessories,91.176,3,0.2,4.5588,2015-11-14
680,3,First Class,Corporate,Oregon,Accessories,159.968,4,0.2,29.994,2015-11-14
997,4,Standard Class,Corporate,California,Paper,12.96,2,0.0,6.2208,2016-09-26
262,5,Standard Class,Corporate,Illinois,Storage,331.536,3,0.2,-82.884,2014-09-22
630,2,First Class,Corporate,New York,Accessories,899.91,9,0.0,395.9604,2015-09-25
486,4,Standard Class,Corporate,Texas,Phones,946.344,7,0.2,118.293,2015-05-04
177,4,Standard Class,Consumer,New York,Binders,13.92,3,0.2,4.872,2014-06-29
17,5,Standard Class,Consumer,California,Paper,19.36,2,0.0,9.2928,2014-01-20
17,5,Standard Class,Consumer,California,Furnishings,19.3,2,0.0,5.79,2014-01-20
1093,6,Standard Class,Consumer,California,Binders,38.376,3,0.2,13.4316,2016-12-31
1070,4,Standard Class,Consumer,North Carolina,Phones,249.584,2,0.2,31.198,2016-12-08
1070,4,Standard Class,Consumer,North Carolina,Accessories,68.112,3,0.2,17.8794,2016-12-08
1070,4,Standard Class,Consumer,North Carolina,Accessories,16.56,3,0.2,-2.484,2016-12-08
147,6,Standard Class,Consumer,Illinois,Tables,355.455,3,0.5,-184.8366,2014-05-30
